date,Asian,Black,Indigenous,Latinx,White
2016-08-13,0.0051204819277108436,0.3870481927710843,0.002710843373493976,0.25873493975903616,0.3463855421686747
2016-08-14,0.005122024706236818,0.38776739981922265,0.0027116601385959627,0.25821030430852665,0.3461886110274179
2016-08-15,0.005123568414707656,0.3872814948764316,0.0027124773960217,0.25828812537673296,0.3465943339361061
2016-08-16,0.0047789725209080045,0.3867980884109916,0.002986857825567503,0.25806451612903225,0.3473715651135006
2016-08-17,0.00506404527852249,0.387846291331546,0.002680965147453083,0.25856419422103066,0.34584450402144773
2016-08-18,0.005068574836016696,0.3881932021466905,0.0026833631484794273,0.2587954680977937,0.34525939177101966
2016-08-19,0.004767580452920143,0.38915375446960665,0.0023837902264600714,0.2607270560190703,0.3429678188319428
2016-09-07,0.005634638196915777,0.3899762752075919,0.0020759193357058124,0.26008303677342826,0.34223013048635825
2016-09-08,0.005977286312014346,0.3888224745965332,0.0020920502092050207,0.26031081888822477,0.3427973699940227
2016-09-09,0.005680119581464873,0.3883408071748879,0.002391629297458894,0.2609865470852018,0.34260089686098655
2016-09-12,0.00626865671641791,0.3862686567164179,0.0023880597014925373,0.26029850746268657,0.3447761194029851
2016-09-13,0.006863622799164429,0.38466129513578035,0.0026857654431512983,0.26230975828111014,0.3434795583407938
2016-09-14,0.006535947712418301,0.3859180035650624,0.00267379679144385,0.2611408199643494,0.34373143196672606
2016-09-15,0.006211180124223602,0.3877551020408163,0.0026619343389529724,0.25968648328896776,0.34368530020703936
2016-09-16,0.006784660766961652,0.3873156342182891,0.002654867256637168,0.25722713864306784,0.34601769911504426
2016-09-19,0.006231454005934718,0.38545994065281897,0.0026706231454005935,0.2587537091988131,0.3468842729970326
2016-10-04,0.0043782837127845885,0.38441330998248685,0.0020431990659661413,0.2609457092819615,0.34821949795680096
2016-10-05,0.004630969609261939,0.3849493487698987,0.0020260492040520984,0.25991316931982633,0.3484804630969609
2016-10-06,0.004640371229698376,0.38370069605568446,0.0020301624129930394,0.2572505800464037,0.35237819025522044
2016-10-07,0.004949053857350801,0.384570596797671,0.0017467248908296944,0.25705967976710337,0.3516739446870451
2016-10-08,0.0050117924528301884,0.38354952830188677,0.001768867924528302,0.25913915094339623,0.35053066037735847
2016-10-09,0.005013270421704512,0.383367738130345,0.0017693895606015924,0.2592155706281333,0.35063403125921555
2016-10-11,0.005065554231227652,0.38110846245530394,0.0017878426698450535,0.25893921334922526,0.35309892729439807
2016-10-12,0.0052863436123348016,0.3814977973568282,0.0020558002936857563,0.26020558002936856,0.3509544787077827
2016-10-13,0.005553931598947676,0.38234434375913473,0.0020461853259280912,0.2595732242034493,0.3504823151125402
2016-10-14,0.005270863836017569,0.38243045387994146,0.002342606149341142,0.2562225475841874,0.35373352855051243
2016-10-15,0.005303476723629935,0.382734236888627,0.0020624631703005302,0.25397760754272247,0.3559222156747201
2016-10-16,0.005294117647058823,0.3820588235294118,0.002058823529411765,0.25323529411764706,0.3573529411764706
2016-10-17,0.005287896592244419,0.3816098707403055,0.002056404230317274,0.25323149236192716,0.35781433607520563
2016-10-18,0.005578391074574281,0.3828537874339401,0.002055196711685261,0.2527891955372871,0.3567234292425132
2016-10-19,0.0055393586005830905,0.3816326530612245,0.0023323615160349854,0.25568513119533526,0.35481049562682215
2016-10-20,0.005553931598947676,0.38322128032738967,0.00233849751534639,0.2519731072785735,0.35691318327974275
2016-10-21,0.005540974044911053,0.3852435112277632,0.0023330417031204435,0.25167687372411784,0.3552055993000875
2016-10-22,0.005837711617046118,0.38937536485697605,0.002335084646818447,0.2510215995329831,0.3514302393461763
2016-10-23,0.005837711617046118,0.38908347927612374,0.002335084646818447,0.2510215995329831,0.3517221249270286
2016-10-24,0.0058428279287175,0.38884019865614955,0.0023371311714869996,0.25036517674554487,0.35261466549810105
2016-10-25,0.005792064871126557,0.38922675933970463,0.0023168259484506225,0.25021720243266726,0.35244714740805094
2016-10-26,0.0061064262867112536,0.3884850247164873,0.0023262576330328583,0.2503634777551614,0.35271881360860713
2016-10-27,0.005523255813953488,0.3883720930232558,0.0020348837209302325,0.25116279069767444,0.35290697674418603
2016-10-28,0.0055393586005830905,0.3871720116618076,0.0020408163265306124,0.2524781341107872,0.35276967930029157
2016-10-29,0.004986799647990613,0.3869169844529187,0.002053388090349076,0.25256673511293637,0.3534760926958052
2016-10-30,0.00498533724340176,0.38621700879765397,0.0020527859237536657,0.2530791788856305,0.3536656891495601
2016-10-31,0.004983875696276752,0.386103781882146,0.0020521841102316037,0.25300498387569625,0.35385517443564934
2016-11-01,0.0052662375658279695,0.3856056173200702,0.002047981275599766,0.25277940315974257,0.3543007606787595
2016-11-02,0.005270863836017569,0.38448023426061495,0.0020497803806734994,0.25300146412884333,0.3551976573938507
2016-11-03,0.005016228976099144,0.38772499262319265,0.0020655060489820007,0.25287695485393924,0.35231631749778697
2016-11-04,0.005026611472501478,0.38941454760496746,0.0020697811945594325,0.25310467179183915,0.35038438793613247
2016-11-05,0.004759071980963712,0.3902439024390244,0.002082093991671624,0.25223081499107675,0.3506841165972635
2016-11-06,0.004759071980963712,0.3902439024390244,0.002082093991671624,0.25223081499107675,0.3506841165972635
2016-11-07,0.004764740917212627,0.389815366289458,0.002084574151280524,0.2525312686122692,0.35080405002977966
2016-11-08,0.004477611940298508,0.38865671641791044,0.00208955223880597,0.25164179104477613,0.35313432835820896
2016-11-09,0.004468275245755138,0.387846291331546,0.002085195114685731,0.2535001489425082,0.3521000893655049
2016-11-10,0.005079175380938153,0.38751120406334033,0.002091425156856887,0.25425754406931583,0.35106065132954883
2016-11-11,0.005080693365212194,0.3891213389121339,0.0020920502092050207,0.25642558278541544,0.3472803347280335
2016-11-12,0.005083732057416268,0.388755980861244,0.0020933014354066986,0.2565789473684211,0.34748803827751196
2016-11-13,0.005079175380938153,0.3884075291305647,0.002091425156856887,0.25694651927098894,0.3474753510606513
2016-11-14,0.005083732057416268,0.388755980861244,0.0020933014354066986,0.25717703349282295,0.34688995215311
2016-11-15,0.00475482912332838,0.3910846953937593,0.0020802377414561664,0.2564635958395245,0.34561664190193164
2016-11-16,0.005004415660877244,0.39328819546658816,0.0020606417427141595,0.2555195760965558,0.3441271710332646
2016-11-17,0.0056229653743711154,0.39212784847588045,0.0023675643681562593,0.2551050606688369,0.34477656111275523
2016-11-18,0.0059329575793533075,0.39098190447938297,0.002373183031741323,0.25511717591219224,0.34559477899733015
2016-11-19,0.005963029218843173,0.389087656529517,0.002385211687537269,0.2564102564102564,0.34615384615384615
2016-11-20,0.0059594755661501785,0.38885578069129917,0.0023837902264600714,0.2565554231227652,0.3462455303933254
2016-11-21,0.005961251862891207,0.38748137108792846,0.002384500745156483,0.25663189269746645,0.3475409836065574
2016-12-01,0.005653079440642666,0.38916988991371615,0.0017851829812555787,0.2537935138351681,0.3495983338292175
2016-12-02,0.005669949268874963,0.38943598925693823,0.0017905102954341987,0.25514771709937334,0.3479558340793793
2016-12-03,0.005373134328358209,0.3907462686567164,0.001791044776119403,0.2519402985074627,0.35014925373134326
2016-12-04,0.0053699284009546535,0.39110978520286394,0.0017899761336515514,0.25178997613365156,0.34994033412887826
2016-12-05,0.0053683268714583956,0.3909931404712198,0.001789442290486132,0.2520131225767969,0.3498359677900388
2016-12-06,0.005074626865671642,0.3925373134328358,0.001791044776119403,0.25582089552238807,0.3447761194029851
2016-12-07,0.00506404527852249,0.3920166815609175,0.002085195114685731,0.2555853440571939,0.3452487339886804
2016-12-08,0.005112781954887218,0.3954887218045113,0.002105263157894737,0.25473684210526315,0.3425563909774436
2016-12-09,0.005068574836016696,0.396541443053071,0.0020870602265951103,0.2546213476446035,0.3416815742397138
2016-12-10,0.004764740917212627,0.3987492555092317,0.002084574151280524,0.2555092316855271,0.33889219773674806
2016-12-11,0.004770423375074538,0.3998211091234347,0.0020870602265951103,0.25551580202742996,0.3378056052474657
2016-12-12,0.004770423375074538,0.3998211091234347,0.0020870602265951103,0.25551580202742996,0.3378056052474657
2016-12-13,0.004783258594917788,0.4008968609865471,0.0020926756352765323,0.25351270553064276,0.3387144992526158
2016-12-14,0.004788985333732416,0.39958096378329844,0.0020951810835079317,0.25561209218796765,0.3379227776114936
2016-12-15,0.004822182037371911,0.3960216998191682,0.002109704641350211,0.2561784207353828,0.34086799276672697
2016-12-16,0.005436424041075204,0.39716097855632737,0.0021141649048625794,0.2585321655089097,0.3367562669888251
2016-12-17,0.005466140297600972,0.39842089280291526,0.0021257212268448226,0.25599757060431216,0.3379896750683268
2016-12-18,0.0054611650485436895,0.39805825242718446,0.00212378640776699,0.25576456310679613,0.33859223300970875
2016-12-19,0.005474452554744526,0.3981143552311436,0.0021289537712895377,0.25517031630170317,0.33911192214111924
2016-12-20,0.005233990147783251,0.39624384236453203,0.0021551724137931034,0.2555418719211823,0.34082512315270935
2016-12-21,0.005538461538461538,0.3993846153846154,0.0024615384615384616,0.2529230769230769,0.3396923076923077
2016-12-22,0.005276225946617008,0.399130974549969,0.002482929857231533,0.25201738050900063,0.3410924891371819
2016-12-23,0.005319148936170213,0.4001877346683354,0.0025031289111389237,0.2521902377972466,0.3397997496871089
2016-12-24,0.0056179775280898875,0.399812734082397,0.0024968789013732834,0.25374531835205993,0.3383270911360799
2016-12-25,0.0056179775280898875,0.40012484394506864,0.0024968789013732834,0.2531210986267166,0.33863920099875156
2016-12-26,0.005625,0.3996875,0.0025,0.2528125,0.339375
2016-12-27,0.005625,0.3990625,0.0025,0.253125,0.3396875
2016-12-28,0.005864197530864198,0.4015432098765432,0.0024691358024691358,0.25277777777777777,0.3373456790123457
2016-12-29,0.005817513778322106,0.39895897121861607,0.002449479485609308,0.25382731169626455,0.338946723821188
2016-12-30,0.005780346820809248,0.4009735320961363,0.002433830240340736,0.25342257377547917,0.3373897170672346
2016-12-31,0.005771567436208992,0.4003645200486027,0.00212636695018226,0.25182260024301334,0.33991494532199273
2017-01-01,0.0057645631067961165,0.40018203883495146,0.00212378640776699,0.2515169902912621,0.3404126213592233
2017-01-02,0.005757575757575757,0.3996969696969697,0.0021212121212121214,0.2512121212121212,0.3412121212121212
2017-01-03,0.005757575757575757,0.4,0.0021212121212121214,0.2512121212121212,0.3409090909090909
2017-01-04,0.006000600060006,0.39873987398739874,0.0021002100210021,0.2526252625262526,0.34053405340534054
2017-01-05,0.006325301204819277,0.39849397590361446,0.0024096385542168677,0.25301204819277107,0.3397590361445783
2017-01-06,0.006066120715802244,0.4018804974218987,0.00272975432211101,0.2508340915984228,0.33848953594176523
2017-01-07,0.006097560975609756,0.40213414634146344,0.00274390243902439,0.24939024390243902,0.33963414634146344
2017-01-08,0.00609570252971655,0.40201158183480645,0.0027430661383724473,0.24961901859189273,0.33953063090521185
2017-01-09,0.006093845216331505,0.4015843997562462,0.002742230347349177,0.24954296160877515,0.340036563071298
2017-01-10,0.005766312594840668,0.39878603945371777,0.002731411229135053,0.24916540212443095,0.34355083459787555
2017-01-11,0.00546448087431694,0.40012143290831814,0.00273224043715847,0.24772313296903462,0.34395871281117185
2017-01-12,0.005768063145112325,0.40012143290831814,0.00273224043715847,0.24863387978142076,0.34274438372799026
2017-01-13,0.005808621216753286,0.40048914704983185,0.0027514521553041885,0.2491592785081015,0.34179150107000916
2017-01-14,0.005812174977057204,0.40012236157846437,0.0027531355154481493,0.24900581217497705,0.34230651575405324
2017-01-15,0.005808621216753286,0.399877713237542,0.0027514521553041885,0.2488535616019566,0.3427086517884439
2017-01-16,0.0057997557997558,0.3986568986568987,0.0027472527472527475,0.24877899877899878,0.344017094017094
2017-01-17,0.005840762373193975,0.3987088841069782,0.0027666769136181985,0.2471564709498924,0.3455272056563172
2017-01-18,0.005995203836930456,0.39778177458033576,0.002997601918465228,0.24970023980815348,0.3435251798561151
2017-01-19,0.005405405405405406,0.3996996996996997,0.002702702702702703,0.24774774774774774,0.34444444444444444
2017-01-20,0.005420054200542005,0.40078289671785605,0.002408912978018669,0.24932249322493225,0.342065642878651
2017-01-21,0.004838221953432114,0.40096764439068644,0.002419110976716057,0.25007559721802236,0.341699425461143
2017-01-22,0.0048367593712212815,0.40084643288996374,0.0024183796856106408,0.25,0.34189842805320436
2017-01-23,0.004839685420447671,0.40018148820326677,0.0024198427102238356,0.25045372050816694,0.34210526315789475
2017-01-24,0.0048265460030165915,0.39849170437405734,0.0021116138763197585,0.2524886877828054,0.3420814479638009
2017-01-25,0.0048265460030165915,0.3996983408748115,0.0021116138763197585,0.2515837104072398,0.3417797888386124
2017-01-26,0.005156202608431908,0.3979375189566272,0.002426448286320898,0.2508340915984228,0.34364573855019714
2017-01-27,0.0051577669902912624,0.40048543689320387,0.0024271844660194173,0.2503033980582524,0.341626213592233
2017-01-28,0.005441354292623942,0.3996372430471584,0.0024183796856106408,0.2512091898428053,0.34129383313180167
2017-01-29,0.005436424041075204,0.39927514346119,0.0024161884627000906,0.25158562367864695,0.3412866203563878
2017-01-30,0.005433142167220043,0.3990341080591609,0.0024147298520977964,0.25083006338665864,0.34228795653486266
2017-01-31,0.0051005100510051,0.4014401440144014,0.0024002400240024004,0.25172517251725174,0.33933393339333934
2017-02-01,0.005098980203959208,0.40101979604079185,0.0023995200959808036,0.255248950209958,0.33623275344931014
2017-02-02,0.004516711833785004,0.4052996085516411,0.002408912978018669,0.2541403191809696,0.3336344474555857
2017-02-03,0.004518072289156626,0.4030120481927711,0.0024096385542168677,0.2548192771084337,0.3352409638554217
2017-02-04,0.0042592029205962886,0.4058411925768178,0.002433830240340736,0.25311834499543656,0.33434742926680866
2017-02-05,0.0042592029205962886,0.4058411925768178,0.002433830240340736,0.25311834499543656,0.33434742926680866
2017-02-06,0.00426049908703591,0.40596469872185026,0.002434570906877663,0.2534996956786366,0.3338405356055995
2017-02-07,0.003931055337163592,0.4088297550650136,0.002419110976716057,0.2515875415784699,0.33323253704263683
2017-02-08,0.0036101083032490976,0.40703971119133575,0.0024067388688327317,0.25240673886883275,0.3345367027677497
2017-02-09,0.004229607250755287,0.4054380664652568,0.002416918429003021,0.25196374622356493,0.33595166163141993
2017-02-10,0.0042308854638863705,0.40525838621940163,0.0024176488365064974,0.25203989120580234,0.33605318827440317
2017-02-11,0.004232164449818622,0.4014510278113664,0.002116082224909311,0.25332527206771466,0.3388754534461911
2017-02-12,0.004225777241171144,0.4002414729852098,0.002112888620585572,0.25354663447026865,0.3398732266827649
2017-02-13,0.004227053140096618,0.4003623188405797,0.002113526570048309,0.2536231884057971,0.33967391304347827
2017-02-14,0.0039634146341463415,0.3978658536585366,0.002134146341463415,0.25426829268292683,0.34176829268292686
2017-02-15,0.003604686091919495,0.4016221087413638,0.0024031240612796636,0.25322919795734455,0.33914088314809254
2017-02-16,0.003629764065335753,0.40350877192982454,0.002117362371445856,0.2531760435571688,0.33756805807622503
2017-02-17,0.003337378640776699,0.40351941747572817,0.0024271844660194173,0.2524271844660194,0.3382888349514563
2017-02-18,0.003342449103615922,0.4029170464904284,0.0027347310847766638,0.25281069583713156,0.3381950774840474
2017-02-19,0.0036385688295936932,0.4020618556701031,0.0027289266221952697,0.25257731958762886,0.3389933292904791
2017-02-20,0.003639672429481347,0.4015771913861086,0.00272975432211101,0.2526539278131635,0.3393994540491356
2017-02-21,0.00364741641337386,0.4015197568389058,0.002735562310030395,0.252887537993921,0.339209726443769
2017-02-22,0.003601440576230492,0.4024609843937575,0.0027010804321728693,0.25180072028811523,0.3394357743097239
2017-02-23,0.0033062819356777877,0.4003606853020739,0.0024045686804929365,0.2536819957920048,0.3402464682897505
2017-02-24,0.0033282904689863843,0.3996974281391831,0.0027231467473524964,0.253857791225416,0.340393343419062
2017-02-25,0.003656307129798903,0.39853747714808047,0.0021328458257160268,0.25563680682510664,0.340036563071298
2017-02-26,0.003656307129798903,0.39853747714808047,0.0021328458257160268,0.25563680682510664,0.340036563071298
2017-02-27,0.003656307129798903,0.3982327848872639,0.0021328458257160268,0.2562461913467398,0.3397318708104814
2017-02-28,0.003354681305275999,0.396767307105825,0.0021347971942665446,0.25678560536749007,0.3409576090271424
2017-03-01,0.00425273390036452,0.393681652490887,0.00212636695018226,0.258505467800729,0.34143377885783716
2017-03-02,0.00518450747179018,0.3955474229948155,0.0018298261665141812,0.25892040256175664,0.33851784080512354
2017-03-03,0.0052227342549923195,0.3966205837173579,0.0018433179723502304,0.2552995391705069,0.34101382488479265
2017-03-04,0.00492156259612427,0.3986465702860658,0.001845585973546601,0.25346047370039987,0.34112580744386345
2017-03-05,0.004918536735321242,0.3984014755610206,0.0018444512757454657,0.2536120504150015,0.34122348601291114
2017-03-06,0.004917025199754148,0.3985863552550707,0.0018438844499078057,0.25322679778733864,0.3414259373079287
2017-03-07,0.004932182490752158,0.39765721331689274,0.0018495684340320592,0.2543156596794081,0.3412453760789149
2017-03-08,0.004632489190858555,0.3990117356392835,0.0018529956763434219,0.2544780728844966,0.3400247066090179
2017-03-09,0.0046210720887245845,0.4026494146642021,0.0018484288354898336,0.2544670363524338,0.3364140480591497
2017-03-10,0.004947433518862091,0.40197897340754485,0.0018552875695732839,0.2529375386518244,0.33828076685219544
2017-03-11,0.0049489638107021346,0.39808227652335293,0.0018558614290133002,0.2557995669656666,0.33931333127126506
2017-03-12,0.004953560371517028,0.3978328173374613,0.0018575851393188853,0.2560371517027864,0.3393188854489164
2017-03-13,0.004955094456488077,0.3979560235366987,0.0018581604211830288,0.25611644471972744,0.33911427686590273
2017-03-14,0.004985976939856653,0.39794328451230915,0.0015581177937052041,0.2580243066375818,0.33748831411654723
2017-03-15,0.004989086373557842,0.3978796382912379,0.0015590894917368258,0.25818521983161835,0.3373869660118491
2017-03-16,0.004935225169648365,0.3969771745835904,0.001850709438618137,0.25879086983343613,0.337446020974707
2017-03-17,0.005258274048871018,0.39931951747602845,0.0018558614290133002,0.25765542839467986,0.3359109186514074
2017-03-18,0.004936747917309472,0.40111076828139464,0.0018512804689910522,0.2576365319345881,0.33446467139771674
2017-03-19,0.004935225169648365,0.40037014188772363,0.001850709438618137,0.2578655151141271,0.3349784083898828
2017-03-20,0.004935225169648365,0.4000616903146206,0.001850709438618137,0.25755706354102403,0.33559531153608885
2017-03-21,0.004314329738058551,0.39938366718027735,0.0021571648690292757,0.2576271186440678,0.336517719568567
2017-03-22,0.004315659679408138,0.40351418002466094,0.002157829839704069,0.25462392108508014,0.3353884093711467
2017-03-23,0.004320987654320987,0.4049382716049383,0.0021604938271604936,0.25617283950617287,0.33240740740740743
2017-03-24,0.004648280136349551,0.40068174775333126,0.002479082739386427,0.2559652928416486,0.3362255965292842
2017-03-25,0.004629629629629629,0.3993827160493827,0.0024691358024691358,0.25462962962962965,0.3388888888888889
2017-03-26,0.0046267735965453425,0.39913633559531153,0.0024676125848241827,0.25447254780999384,0.3392967304133251
2017-03-27,0.004633920296570899,0.3985171455050973,0.002471424158171146,0.25455668829162803,0.33982082174853256
2017-03-28,0.004335707649427067,0.3967172499225767,0.0024775472282440383,0.25704552493031896,0.3394239702694333
2017-03-29,0.004333023831631074,0.39585267718972456,0.002166511915815537,0.2584339213865676,0.3392138656762612
2017-03-30,0.004333023831631074,0.3995666976168369,0.002166511915815537,0.25564840606623335,0.3382853605694831
2017-03-31,0.004651162790697674,0.39968992248062013,0.0018604651162790699,0.25519379844961243,0.3386046511627907
2017-04-01,0.004345127250155183,0.3994413407821229,0.00186219739292365,0.25605214152700184,0.3382991930477964
2017-04-02,0.004341085271317829,0.39906976744186046,0.0018604651162790699,0.2564341085271318,0.33829457364341087
2017-04-03,0.004341085271317829,0.3987596899224806,0.0018604651162790699,0.2567441860465116,0.33829457364341087
2017-04-04,0.004341085271317829,0.39906976744186046,0.0018604651162790699,0.257984496124031,0.33674418604651163
2017-04-05,0.004319654427645789,0.3980253008330762,0.0018512804689910522,0.259796359148411,0.336007405121876
2017-04-06,0.0037197768133911966,0.39801611903285805,0.0018598884066955983,0.2619342839429634,0.33446993180409174
2017-04-07,0.00373366521468575,0.39981331673926573,0.001866832607342875,0.26011200995644057,0.3344741754822651
2017-04-08,0.003745318352059925,0.39856429463171034,0.0018726591760299626,0.25998751560549316,0.3358302122347066
2017-04-09,0.003737153534724385,0.39769542198692,0.0018685767673621925,0.25973217066334475,0.3369666770476487
2017-04-10,0.003734827264239029,0.39775910364145656,0.0018674136321195146,0.25988173046996577,0.3367569249922191
2017-04-11,0.0034193347839602114,0.39539944047248987,0.0018650917003419335,0.2601802921976997,0.33913584084550824
2017-04-12,0.0034108527131782944,0.39565891472868214,0.0018604651162790699,0.26046511627906976,0.3386046511627907
2017-04-13,0.0034045187248529867,0.397090683998762,0.0015475085112968121,0.25936242649334573,0.3385948622717425
2017-04-14,0.0030978934324659233,0.3993184634448575,0.0018587360594795538,0.258364312267658,0.33736059479553904
2017-04-15,0.0030978934324659233,0.3993184634448575,0.0018587360594795538,0.258364312267658,0.33736059479553904
2017-04-16,0.0031007751937984496,0.3993798449612403,0.0018604651162790699,0.25829457364341085,0.3373643410852713
2017-04-17,0.003101736972704715,0.39919354838709675,0.0018610421836228288,0.25837468982630274,0.337468982630273
2017-04-18,0.0033690658499234303,0.3963246554364472,0.0027565084226646246,0.2578866768759571,0.33966309341500767
2017-04-19,0.0030590394616090547,0.3967574181706944,0.002447231569287244,0.2563475068828388,0.3413888039155705
2017-04-20,0.0036596523330283625,0.396767307105825,0.002439768222018908,0.2564806343397377,0.34065263799939005
2017-04-21,0.003701418877236274,0.3982109808760025,0.0024676125848241827,0.256323257248612,0.3392967304133251
2017-04-22,0.0036719706242350062,0.39687882496940025,0.0024479804161566705,0.25489596083231336,0.34210526315789475
2017-04-23,0.003669724770642202,0.39694189602446484,0.0024464831804281344,0.25474006116207953,0.3422018348623853
2017-04-24,0.003667481662591687,0.3966992665036675,0.0024449877750611247,0.2545843520782396,0.3426039119804401
2017-04-25,0.003637465898757199,0.3931494392240073,0.002424977265838133,0.2576538344953016,0.3431342831160958
2017-04-26,0.003354681305275999,0.3912778286062824,0.0021347971942665446,0.2564806343397377,0.3467520585544373
2017-04-27,0.00336494340776996,0.391557051085959,0.0021413276231263384,0.25573569899051696,0.3472009788926277
2017-04-28,0.0033752684872660325,0.39091745934335687,0.0021478981282602025,0.256213562442467,0.3473458115986499
2017-04-29,0.0036686028737389176,0.3925405074900642,0.0021400183430143687,0.2555793335371446,0.3460715377560379
2017-04-30,0.003667481662591687,0.3924205378973105,0.002139364303178484,0.2558068459657702,0.34596577017114916
2017-05-01,0.0036663611365719525,0.3919951115184846,0.0021387106630003055,0.25572868927589365,0.3464711274060495
2017-05-02,0.003663003663003663,0.39224664224664224,0.002136752136752137,0.25305250305250304,0.3489010989010989
2017-05-03,0.0033516148689823277,0.39366240097501526,0.002437538086532602,0.2528945764777575,0.34765386959171235
2017-05-04,0.0030581039755351682,0.39388379204892965,0.0024464831804281344,0.25412844036697246,0.34648318042813453
2017-05-05,0.0027397260273972603,0.3917808219178082,0.0024353120243531205,0.25509893455098936,0.34794520547945207
2017-05-06,0.002769230769230769,0.39292307692307693,0.0024615384615384616,0.25353846153846155,0.3483076923076923
2017-05-07,0.002770083102493075,0.3927362265312404,0.0024622960911049553,0.2533087103724223,0.3487226839027393
2017-05-08,0.002771789344009855,0.3929781336618417,0.0024638127502309825,0.2534647366800123,0.34832152756390516
2017-05-09,0.002776920703486578,0.39216291268127124,0.002468373958654736,0.2548596112311015,0.34773218142548595
